IndividualID,FragID,LocationID,TableID,SumpID,TankID,DeathDate,Date_T0,WaterTemp_T0,Survival_T0,CoralWatch_T0,Bleaching_T0,BleachedArea_T0,BW_T0,Comment_T0,Date_T1,WaterTemp_T1,Survival_T1,CoralWatch_T1,Bleaching_T1,BleachedArea_T1,BW_T1,Comment_T1,Date_T2,WaterTemp_T2,Survival_T2,CoralWatch_T2,Bleaching_T2,BleachedArea_T2,BW_T2,Comment_T2,Date_T3,WaterTemp_T3,Survival_T3,CoralWatch_T3,Bleaching_T3,BleachedArea_T3,BW_T3,Comment_T3,Date_T4,WaterTemp_T4,Survival_T4,CoralWatch_T4,Bleaching_T4,BleachedArea_T4,BW_T4,Comment_T4,Date_T5,WaterTemp_T5,Survival_T5,CoralWatch_T5,Bleaching_T5,BleachedArea_T5,BW_T5,Comment_T5,Date_T6,WaterTemp_T6,Survival_T6,CoralWatch_T6,Bleaching_T6,BleachedArea_T6,BW_T6,Comment_T6,Date_T7,WaterTemp_T7,Survival_T7,CoralWatch_T7,Bleaching_T7,BleachedArea_T7,BW_T7,Comment_T7,Date_T8,WaterTemp_T8,Survival_T8,CoralWatch_T8,Bleaching_T8,BleachedArea_T8,BW_T8,Comment_T8,Date_T9,WaterTemp_T9,Survival_T9,CoralWatch_T9,Bleaching_T9,BleachedArea_T9,BW_T9,Comment_T9,Date_T10,WaterTemp_T10,Survival_T10,CoralWatch_T10,Bleaching_T10,BleachedArea_T10,BW_T10,Comment_T10,Date_T11,WaterTemp_T11,Survival_T11,CoralWatch_T11,Bleaching_T11,BleachedArea_T11,BW_T11,Comment_T11,Date_T12,WaterTemp_T12,Survival_T12,CoralWatch_T12,Bleaching_T12,BleachedArea_T12,BW_T12,Comment_T12,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,ITS2
EXP48,EXP48_T2,FL1,2,T2_2,Tank8,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,17.451,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,17.325,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,10.25,NA,25/2/2024,29.6,Alive,D3,NoBleaching,0,18.038,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.4,17.6,Algae,9/3/2024,26.5,Alive,D3,NoBleaching,0,17.632,Algae tips,16/3/2024,26.8,PartiallyDead,D3,NoBleaching,0,17.471,TN tips,23/3/2024,26.1,PartiallyDead,D4,NoBleaching,0,17.7,TN tips,30/3/2024,26.7,Alive,D3,PartialBleaching,0.2,17.662,NA,6/4/2024,28.3,PartiallyDead,D5,NoBleaching,0,17.683,TLT,13/4/2024,25.8,Alive,C4,PartialBleaching,0.25,19.331,NA,19/4/2024,24.1,PartiallyDead,C5,NoBleaching,0,20.06,NA,27/4/2024,25.7,PartiallyDead,D5,NoBleaching,0,18.288,NA,3.5,151.925688,-23.4561755,PartiallyDead,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP49,EXP49_C,CoralGarden,2,C_2,Tank7,NA,6/2/2024,30.2,Alive,D3,NoBleaching,0,5.655,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,5.765,NA,18/2/2024,30.3,Alive,D2,PartialBleaching,0.4,5.862,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.7,5.99,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.7,6.013,NA,9/3/2024,26.5,Alive,D4,PartialBleaching,0.7,6.032,NA,16/3/2024,26.8,Alive,D4,PartialBleaching,0.7,6.024,NA,24/3/2024,26.1,Alive,D4,PartialBleaching,0.7,6.003,NA,30/3/2024,26.7,Alive,D4,PartialBleaching,0.5,6.014,NA,6/4/2024,28.3,Alive,D5,PartialBleaching,0.4,6.023,NA,13/4/2024,25.8,Alive,D4,PartialBleaching,0.4,6.057,NA,19/4/2024,24.1,Alive,D4,PartialBleaching,0.4,6.087,NA,27/4/2024,25.7,Alive,D4,NoBleaching,0,6.055,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP49,EXP49_T1,CoralGarden,1,T1_1,Tank3,NA,6/2/2024,30.2,Alive,D2,NoBleaching,0,6.891,NA,10/2/2024,29.7,Alive,D2,NoBleaching,0,6.997,NA,17/2/2024,29.3,Alive,D2,PartialBleaching,0.4,5.737,NA,24/2/2024,30.1,Alive,C3,PartialBleaching,0.4,7.059,NA,3/3/2024,28.6,Alive,D3,PartialBleaching,0.6,7.067,NA,9/3/2024,26.5,Alive,D3,PartialBleaching,0.6,7.198,NA,16/3/2024,26.8,Alive,D2,PartialBleaching,0.7,7.701,NA,23/3/2024,26.1,Alive,D4,PartialBleaching,0.7,7.235,NA,30/3/2024,26.7,Alive,D3,PartialBleaching,0.6,7.223,NA,6/4/2024,27.5,Alive,D4,PartialBleaching,0.6,5.836,NA,13/4/2024,25.8,PartiallyDead,D4,PartialBleaching,0.5,7.238,PDT,19/4/2024,24.1,PartiallyDead,D4,PartialBleaching,0.3,7.24,PDT,27/4/2024,25.7,Alive,D5,PartialBleaching,0.3,7.234,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP49,EXP49_T2,CoralGarden,2,T2_2,Tank11,NA,6/2/2024,30.2,Alive,D2,NoBleaching,0,11.33,NA,10/2/2024,29.7,Alive,D2,NoBleaching,0,11.39,NA,18/2/2024,30.3,Alive,D2,NoBleaching,0,11.636,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.4,11.724,NA,2/3/2024,28.6,Alive,D4,NoBleaching,0.4,12.382,NA,10/3/2024,26.5,Alive,D4,PartialBleaching,0.4,11.789,NA,16/3/2024,26.8,Alive,D4,PartialBleaching,0.5,11.785,NA,23/3/2024,26.1,Alive,D4,PartialBleaching,0.5,11.79,NA,30/3/2024,26.7,Alive,D4,NoBleaching,0,7.313,NA,6/4/2024,27.5,Alive,D4,PartialBleaching,0.4,11.818,NA,13/4/2024,25.8,Alive,D4,NoBleaching,0,11.85,NA,19/4/2024,24.1,Alive,D4,NoBleaching,0,12.065,NA,27/4/2024,25.7,Alive,D4,NoBleaching,0,11.942,NA,2.7,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP50,EXP50_T2,CoralGarden,1,T2_1,Tank4,9/3/2024,6/2/2024,30.2,Alive,D5,NoBleaching,0,5.912,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,6.01,Pink,17/2/2024,29.3,Alive,C3,NoBleaching,0,4.95,NA,24/2/2024,30.1,Alive,C3,NoBleaching,0,6.145,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,6.155,Green skelleton,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.2,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP50,EXP50_T1,CoralGarden,2,T1_2,Tank12,10/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,4.196,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,4.286,NA,18/2/2024,30.3,Alive,C3,NoBleaching,0,4.257,NA,24/2/2024,30.1,Alive,C3,NoBleaching,0,4.474,"Pink, Black parts?",2/3/2024,28.6,Alive,C2,NoBleaching,0,4.603,Green skelleton,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.2,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP50,EXP50_C,CoralGarden,1,C_1,Tank6,4/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,4.579,NA,10/2/2024,29.7,Alive,C4,NoBleaching,0,4.735,Pink,17/2/2024,29.3,Alive,C3,NoBleaching,0,3.881,Pink,24/2/2024,30.1,Alive,C3,PartialBleaching,0.3,7.006,NA,3/3/2024,28.6,PartiallyDead,C3,NoBleaching,0,4.846,Pink; RTN,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.2,151.925688,-23.4561755,Alive,Taxon1,NoBleaching,28.40351295,21.65702057,6.746492386,24.79381765,C8/C8a
EXP51,EXP51_C,CoralGarden,2,C_2,Tank9,14/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,7.353,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,7.363,Pink,18/2/2024,30.3,Alive,C3,NoBleaching,0,7.42,Pink,25/2/2024,29.6,Alive,C2,NoBleaching,0,7.42,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,7.419,RTN,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,7.404,Algae,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.5,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP51,EXP51_T1,CoralGarden,1,T1_1,Tank3,26/2/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,6.091,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,6.118,Pink,17/2/2024,29.3,Alive,C2,NoBleaching,0,4.72,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,6.096,NA,3/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.5,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP51,EXP51_T2,CoralGarden,1,T2_1,Tank2,11/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,5.407,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.499,NA,17/2/2024,29.3,Alive,C3,NoBleaching,0,4.485,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,5.551,NA,2/3/2024,28.6,PartiallyDead,C2,NoBleaching,0,5.595,Algae,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,7.789,RTN tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.5,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP52,EXP52_C,CoralGarden,2,C_2,Tank7,NA,6/2/2024,30.2,Alive,D5,NoBleaching,0,6.506,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,6.66,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.4,6.685,NA,25/2/2024,29.6,Alive,D3,PartialBleaching,0.4,6.756,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.5,6.824,NA,9/3/2024,26.5,Alive,D3,PartialBleaching,0.5,6.804,NA,16/3/2024,26.8,Alive,D3,PartialBleaching,0.5,6.907,NA,24/3/2024,26.1,Alive,C3,PartialBleaching,0.5,6.854,NA,30/3/2024,26.7,Alive,C3,PartialBleaching,0.5,6.995,NA,6/4/2024,28.3,Alive,C4,PartialBleaching,0.4,6.933,NA,13/4/2024,25.8,Alive,C5,PartialBleaching,0.4,6.961,NA,19/4/2024,24.1,Alive,C5,NoBleaching,0,6.98,NA,27/4/2024,25.7,Alive,C5,NoBleaching,0,6.994,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP52,EXP52_T1,CoralGarden,1,T1_1,Tank5,30/3/2024,6/2/2024,30.2,Alive,D5,NoBleaching,0,8.566,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,8.737,NA,17/2/2024,29.3,Alive,C2,PartialBleaching,0.4,6.905,NA,24/2/2024,30.1,Alive,D2,NoBleaching,0,9.192,NA,3/3/2024,28.6,Alive,C3,NoBleaching,0,9.133,RTN,9/3/2024,26.5,PartiallyDead,C3,NoBleaching,0,9.121,Algae tips,16/3/2024,26.8,PartiallyDead,C2,NoBleaching,0,9.415,TN tips,23/3/2024,26.1,PartiallyDead,C2,NoBleaching,0,9.122,TN tips,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP52,EXP52_T2,CoralGarden,1,T2_1,Tank4,NA,6/2/2024,30.2,Alive,D5,NoBleaching,0,12.953,NA,10/2/2024,29.7,Alive,D4,PartialBleaching,0.3,13.272,NA,17/2/2024,29.3,Alive,D4,PartialBleaching,0.4,11.288,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.2,13.457,Pink,2/3/2024,28.6,Alive,D4,NoBleaching,0,13.682,NA,9/3/2024,26.5,Alive,C3,NoBleaching,0,13.666,Pink,16/3/2024,26.8,Alive,C3,NoBleaching,0,13.691,Pink,23/3/2024,26.1,PartiallyDead,D3,NoBleaching,0,13.667,NA,30/3/2024,26.7,PartiallyDead,D2,NoBleaching,0,13.716,NA,6/4/2024,27.5,PartiallyDead,C4,NoBleaching,0,13.733,NA,13/4/2024,25.8,PartiallyDead,C4,NoBleaching,0,13.733,NA,19/4/2024,24.1,PartiallyDead,C4,NoBleaching,0,13.887,NA,27/4/2024,25.7,PartiallyDead,D4,NoBleaching,0,13.98,NA,8,151.9106,-23.445709,Alive,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP53,EXP53_T2,CoralGarden,1,T2_1,Tank2,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,7.127,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,7.137,NA,17/2/2024,29.3,Alive,C3,NoBleaching,0,6.273,NA,24/2/2024,30.1,Alive,C3,NoBleaching,0,7.266,Pink,2/3/2024,28.6,Alive,C4,NoBleaching,0,7.374,NA,9/3/2024,26.5,Alive,C3,NoBleaching,0,5.367,Pink,16/3/2024,26.8,Alive,C3,NoBleaching,0,7.445,Pink,23/3/2024,26.1,Alive,C4,NoBleaching,0,7.455,Pink,30/3/2024,26.7,Alive,C3,NoBleaching,0,7.496,Pink,6/4/2024,27.5,Alive,C4,NoBleaching,0,7.521,Pink,13/4/2024,25.8,Alive,C4,NoBleaching,0,7.551,Pink,19/4/2024,24.1,Alive,C4,NoBleaching,0,7.379,NA,27/4/2024,25.7,Alive,C4,NoBleaching,0,7.619,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP53,EXP53_C,CoralGarden,1,C_1,Tank1,NA,6/2/2024,30.2,Alive,C4,NoBleaching,0,3.928,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,6.802,NA,17/2/2024,29.3,Alive,C3,NoBleaching,0,5.513,NA,24/2/2024,30.1,Alive,C3,NoBleaching,0,6.897,Pink,2/3/2024,28.6,Alive,C3,NoBleaching,0,7,Pink,9/3/2024,26.5,Alive,C3,NoBleaching,0,6.974,Pink,16/3/2024,26.8,Alive,C2,NoBleaching,0,7.04,Pink,23/3/2024,26.1,Alive,C4,NoBleaching,0,7.042,Pink,30/3/2024,26.7,Alive,C3,NoBleaching,0,7.022,Pink,6/4/2024,27.5,Alive,C3,NoBleaching,0,7.07,Pink,13/4/2024,25.8,Alive,C4,NoBleaching,0,7.075,Pink,19/4/2024,24.1,Alive,C4,NoBleaching,0,7.066,Pink,27/4/2024,25.7,Alive,C4,NoBleaching,0,7.104,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP53,EXP53_T1,CoralGarden,2,T1_2,Tank12,NA,6/2/2024,30.2,Alive,D4,NoBleaching,0,5.873,NA,10/2/2024,29.7,Alive,C5,NoBleaching,0,5.979,NA,18/2/2024,30.3,Alive,C3,NoBleaching,0,6.027,NA,24/2/2024,30.1,Alive,C4,NoBleaching,0,6.17,Pink,2/3/2024,28.6,Alive,C3,NoBleaching,0,6.497,Pink,10/3/2024,26.5,Alive,C4,NoBleaching,0,6.17,Pink,16/3/2024,26.8,Alive,C3,NoBleaching,0,6.183,Pink,23/3/2024,26.1,Alive,C4,NoBleaching,0,6.198,Pink,30/3/2024,26.7,Alive,C4,NoBleaching,0,6.22,Pink,6/4/2024,27.5,Alive,C4,NoBleaching,0,6.23,NA,13/4/2024,25.8,Alive,C4,NoBleaching,0,6.23,Pink,19/4/2024,24.1,Alive,C4,NoBleaching,0,6.28,NA,27/4/2024,25.7,Alive,C4,NoBleaching,0,6.218,NA,7.6,151.9106,-23.445709,PartiallyDead,Taxon1,NoBleaching,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP54,EXP54_C,CoralGarden,2,C_2,Tank7,15/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,5.889,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,6.05,Pink,18/2/2024,30.3,Alive,C3,NoBleaching,0,6.13,Pink,25/2/2024,29.6,Alive,C3,NoBleaching,0,6.127,NA,2/3/2024,28.6,PartiallyDead,C2,NoBleaching,0,6.149,NA,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,6.156,RTN tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,24/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,8.1,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8
EXP54,EXP54_T1,CoralGarden,1,T1_1,Tank5,20/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,9.702,Pink,10/2/2024,29.7,Alive,C3,NoBleaching,0,9.528,Pink,17/2/2024,29.3,Alive,C3,NoBleaching,0,8.881,Pink,24/2/2024,30.1,Alive,C3,NoBleaching,0,10.262,Pink,3/3/2024,28.6,Alive,C3,NoBleaching,0,10.304,Pink,9/3/2024,26.5,PartiallyDead,C3,NoBleaching,0,10.296,Pink; RTN tips,16/3/2024,26.8,PartiallyDead,C2,NoBleaching,0,9.632,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,8.1,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8
EXP54,EXP54_T2,CoralGarden,2,T2_2,Tank8,23/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,5.985,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.702,NA,18/2/2024,30.3,Alive,C3,NoBleaching,0,5.792,Pink,25/2/2024,29.6,Alive,C3,NoBleaching,0,5.801,NA,2/3/2024,28.6,Alive,C3,NoBleaching,0,5.867,Pink,9/3/2024,26.5,Alive,C3,NoBleaching,0,5.895,Pink,16/3/2024,26.8,Alive,C2,PartialBleaching,0.3,5.892,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,8.1,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8
EXP55,EXP55_C,CoralGarden,1,C_1,Tank6,23/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,6.893,NA,10/2/2024,29.7,Alive,D2,NoBleaching,0,10.003,NA,17/2/2024,29.3,Alive,D2,PartialBleaching,0.4,5.507,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,9.344,NA,3/3/2024,28.6,Alive,C2,NoBleaching,0,7.112,NA,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,7.124,RTN tips,16/3/2024,26.8,Alive,C1,FullBleaching,1,7.031,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.8,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP55,EXP55_T1,CoralGarden,2,T1_2,Tank10,21/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,8.774,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,8.885,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.3,9.055,NA,25/2/2024,29.6,Alive,C2,PartialBleaching,0.3,9.849,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0.5,11.374,NA,10/3/2024,26.5,Alive,C1,FullBleaching,1,9.026,NA,16/3/2024,26.8,PartiallyDead,D1,FullBleaching,1,9.25,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.8,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP55,EXP55_T2,CoralGarden,1,T2_1,Tank2,21/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,6.238,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,6.39,NA,17/2/2024,29.3,Alive,D2,NoBleaching,0,5.41,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,6.438,NA,2/3/2024,28.6,Alive,D3,NoBleaching,0,6.596,NA,9/3/2024,26.5,Alive,D2,NoBleaching,0,4.726,Algae tips,16/3/2024,26.8,PartiallyDead,C1,FullBleaching,1,7.983,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.8,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP56,EXP56_T2,CoralGarden,1,T2_1,Tank4,9/3/2024,6/2/2024,30.2,Alive,D2,NoBleaching,0,4.577,NA,10/2/2024,29.7,Alive,C2,NoBleaching,0,4.732,NA,17/2/2024,29.3,Alive,C2,NoBleaching,0,4.175,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,4.859,NA,2/3/2024,28.6,Alive,C2,FullBleaching,1,4.844,RTN,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.8,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
EXP56,EXP56_T1,CoralGarden,2,T1_2,Tank12,10/3/2024,6/2/2024,30.2,Alive,D3,NoBleaching,0,5.651,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.71,NA,18/2/2024,30.3,Alive,C2,NoBleaching,0,5.77,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,5.883,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,6.13,NA,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,7.8,151.9106,-23.445709,Dead,Taxon1,Dead,28.39295959,21.6675148,6.725444794,24.78204696,C8/C8a
